공항명,항공기 제조사 모델,충격 정도,비행날짜,항공사,출발지(주),비행의 단계,야생동물 크기,야생동물 종,시간대,기타 비용,수리 비용,총 비용,지시 속도(노트)
DENVER INTL AIRPORT,B-757-200,,2000-11-05,UNITED AIRLINES,콜로라도,착륙,중간,알 수 없는 새 - 중간,밤,0,0,0,
SACRAMENTO INTL,B-737,,2000-11-06,SOUTHWEST AIRLINES,켈리포니아,이륙,작다,알 수 없는 새 - 작음,낮,0,0,0,
PHILADELPHIA INTL,A-319,,2000-11-06,US AIRWAYS*,펜실베니아,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,180
DALLAS/FORT WORTH INTL ARPT,EMB-120,,2000-11-06,ATLANTIC SOUTHEAST,텍사스,착륙,작다,원숭이올빼미,밤,0,0,0,
TETERBORO AIRPORT,C-650,소소한,2000-11-07,BUSINESS,뉴저지,진입,크다,알 수 없는 새 - 큼,밤,0,0,0,100
ATLANTA INTL,B-737-300,,2000-11-07,CONTINENTAL AIRLINES,조지아,진입,크다,알 수 없는 새 - 큼,밤,0,0,0,110
SACRAMENTO INTL,C-650,,2000-11-07,BUSINESS,켈리포니아,이륙,중간,알 수 없는 새 - 중간,낮,0,0,0,125
METRO OAKLAND INTL,C-152,,2000-11-07,BUSINESS,켈리포니아,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,67
SEATTLE-TACOMA INTL,FOKKER F28 MK 1000,,2000-11-08,HORIZON AIR,워싱턴,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,
DETROIT METRO WAYNE COUNTY ARPT,B-757-200,,2000-11-09,NORTHWEST AIRLINES,미시간,착륙,중간,알 수 없는 새 - 중간,낮,0,0,0,120
DALLAS/FORT WORTH INTL ARPT,ATR-72,,2000-11-09,AMERICAN EAGLE AIRLINES,텍사스,하강,작다,알 수 없는 새 - 작음,밤,0,0,0,240
KANSAS CITY INTL,B-737-300,,2000-11-10,SOUTHWEST AIRLINES,미주리,진입,크다,알 수 없는 새 - 큼,밤,0,0,0,220
MEMPHIS INTL,B-727-100,소소한,2000-11-10,FEDEX EXPRESS,테네시,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
LOUISVILLE INTL ARPT,DC-8-70,,2000-11-10,UPS AIRLINES,켄터키,착륙,중간,알 수 없는 새 - 중간,밤,0,0,0,
DENVER INTL AIRPORT,B-737-200,,2000-11-11,FRONTIER AIRLINES,콜로라도,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,145
KANSAS CITY INTL,B-737-300,,2000-11-11,SOUTHWEST AIRLINES,미주리,진입,작다,미국울새,밤,0,0,0,
DALLAS/FORT WORTH INTL ARPT,MD-80,,2000-11-11,AMERICAN AIRLINES,텍사스,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,129
PHILADELPHIA INTL,B-737-400,소소한,2000-11-12,US AIRWAYS*,펜실베니아,진입,크다,캐나다 거위,밤,0,0,0,230
GEORGE BUSH INTERCONTINENTAL,B-737,,2000-11-12,CONTINENTAL AIRLINES,텍사스,하강,크다,알 수 없는 새 - 큼,밤,0,0,0,150
LOGAN INTL,B-737-400,,2000-11-12,US AIRWAYS*,메사추세츠,착륙,작다,흰점찌르레기,황혼,0,0,0,112
DALLAS/FORT WORTH INTL ARPT,B-727-200,,2000-11-12,AMERICAN AIRLINES,텍사스,상승,작다,알 수 없는 새 - 작음,밤,0,0,0,190
MINNEAPOLIS-ST PAUL INTL,SAAB-340,소소한,2000-11-13,MESABA AIRLINES,미네소타,상승,크다,알 수 없는 새 - 큼,밤,0,0,0,170
BARKSDALE AIR FORCE BASE ARPT,B-52H,,2000-11-13,MILITARY,루이지애나,진입,크다,튀르키예 독수리,밤,0,0,0,138
AUSTIN-BERGSTROM INTL,B-737-200,,2000-11-13,SOUTHWEST AIRLINES,텍사스,상승,작다,알 수 없는 새 - 작음,밤,0,0,0,200
HONOLULU INTL ARPT,MD-11,,2000-11-14,FEDEX EXPRESS,하와이,착륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
DALLAS/FORT WORTH INTL ARPT,MD-11,,2000-11-14,AMERICAN AIRLINES,텍사스,착륙,중간,붉은꼬리매,낮,0,0,0,140
SEATTLE-TACOMA INTL,DHC8 DASH 8,,2000-11-15,HORIZON AIR,워싱턴,상승,중간,알 수 없는 새 - 중간,낮,0,0,0,120
LOGAN INTL,MD-80,,2000-11-15,US AIRWAYS*,메사추세츠,상승,작다,알 수 없는 새 - 작음,새벽,0,0,0,150
CHARLOTTE/DOUGLAS INTL ARPT,EMB-145,중간,2000-11-15,CONTINENTAL AIRLINES,노스 캐롤라이나,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,
MINNEAPOLIS-ST PAUL INTL,BE-400 BJET,소소한,2000-11-16,BUSINESS,미네소타,진입,크다,캐나다 거위,낮,7216,80182,87398,140
BALTIMORE WASH INTL,B-737-700,소소한,2000-11-16,SOUTHWEST AIRLINES,메릴랜드,착륙,크다,흰꼬리사슴,밤,0,0,0,120
LAMBERT-ST LOUIS INTL,B-737,,2000-11-16,SOUTHWEST AIRLINES,미주리,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,160
LAGUARDIA NY,B-727,,2000-11-16,DELTA AIR LINES,뉴욕,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,160
DALLAS/FORT WORTH INTL ARPT,MD-80,,2000-11-16,AMERICAN AIRLINES,텍사스,착륙,작다,아메리카황조롱이,낮,0,0,0,
DALLAS/FORT WORTH INTL ARPT,MD-80,,2000-11-16,AMERICAN AIRLINES,텍사스,착륙,작다,서부들종다리,낮,0,0,0,
WASHINGTON DULLES INTL ARPT,DHC8 DASH 8,소소한,2000-11-19,ALLEGHENYAIRLINES,워싱턴 DC,상승,크다,캐나다 거위,낮,0,1304,1304,
CHARLESTON AFB/INTL ARPT,A-319,엄청난,2000-11-19,US AIRWAYS*,사우스 캐롤라이나,이륙,중간,재갈매기,황혼,0,0,0,80
RONALD REAGAN WASHINGTON NATL,A-319,,2000-11-19,US AIRWAYS*,워싱턴 DC,진입,작다,우는비둘기,낮,0,0,0,125
LIHUE ARPT,B-737-200,,2000-11-19,ALOHA AIRLINES,하와이,착륙,작다,검은가슴물떼새,낮,0,0,0,
MEMPHIS INTL,B-727,소소한,2000-11-19,FEDEX EXPRESS,테네시,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,200
HOUSTON-HOBBY,B-737-700,,2000-11-20,SOUTHWEST AIRLINES,텍사스,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,140
AUSTIN-BERGSTROM INTL,B-737-200,소소한,2000-11-21,DELTA AIR LINES,텍사스,진입,크다,튀르키예 독수리,낮,0,0,0,140
SEATTLE-TACOMA INTL,EMB-120,소소한,2000-11-22,SKYWEST AIRLINES,워싱턴,상승,크다,캐나다 거위,밤,0,0,0,160
CLEVELAND-HOPKINS INTL ARPT,B-737-500,,2000-11-22,CONTINENTAL AIRLINES,오하이오,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
CLEVELAND-HOPKINS INTL ARPT,ATR-42,,2000-11-22,EXPRESSJET (CONTINENTAL EXPRS),오하이오,착륙,작다,우는비둘기,밤,0,0,0,
LAGUARDIA NY,B-737-400,소소한,2000-11-23,US AIRWAYS*,뉴욕,상승,중간,알 수 없는 새 - 중간,밤,0,30736,30736,
SACRAMENTO INTL,MD-90-30,,2000-11-24,AMERICAN AIRLINES,켈리포니아,이륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
WASHINGTON DULLES INTL ARPT,B-757-200,,2000-11-25,DELTA AIR LINES,워싱턴 DC,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,140
INDIANAPOLIS INTL,DC-9,,2000-11-26,US AIRWAYS*,인디아나,착륙,중간,북미갈매기,낮,0,0,0,
NASHVILLE INTL,MD-88,,2000-11-26,DELTA AIR LINES,테네시,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,210
DALLAS/FORT WORTH INTL ARPT,FOKKER F100,,2000-11-27,AMERICAN AIRLINES,텍사스,착륙,중간,붉은꼬리매,낮,0,0,0,
CHARLOTTE/DOUGLAS INTL ARPT,C-130H,,2000-11-28,MILITARY,노스 캐롤라이나,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,180
DALLAS/FORT WORTH INTL ARPT,MD-80,,2000-11-28,AMERICAN AIRLINES,텍사스,착륙,작다,비둘기,낮,0,0,0,
PORTLAND INTL (OR),DHC8 DASH 8,,2000-11-28,HORIZON AIR,오리건,진입,작다,알 수 없는 새 - 작음,황혼,0,0,0,
BARKSDALE AIR FORCE BASE ARPT,B-52H,,2000-11-29,MILITARY,루이지애나,진입,중간,알 수 없는 새/박쥐,낮,0,0,0,140
CHARLESTON AFB/INTL ARPT,C-17A,,2000-11-29,MILITARY,사우스 캐롤라이나,진입,중간,알 수 없는 새/박쥐,낮,0,0,0,200
SALT LAKE CITY INTL,B-737-300,,2000-11-29,DELTA AIR LINES,유나,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
DENVER INTL AIRPORT,DORNIER 328,,2000-11-30,AIR WISCONSIN AIRLINES,콜로라도,상승,중간,알 수 없는 새 - 중간,낮,0,0,0,
ATLANTIC CITY INTL,C-130H,,2000-11-30,MILITARY,뉴저지,착륙,중간,알 수 없는 새/박쥐,밤,0,0,0,
ATLANTIC CITY INTL,C-130H,,2000-11-30,MILITARY,뉴저지,착륙,중간,알 수 없는 새/박쥐,밤,0,0,0,
PHILADELPHIA INTL,B-737-300,,2000-11-30,US AIRWAYS*,펜실베니아,이륙,중간,알 수 없는 새 - 중간,밤,0,0,0,150
BARKSDALE AIR FORCE BASE ARPT,B-52H,,2000-12-01,MILITARY,루이지애나,진입,중간,알 수 없는 새/박쥐,낮,0,0,0,160
HONOLULU INTL ARPT,B-737-200,,2000-12-01,ALOHA AIRLINES,하와이,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,140
SEATTLE-TACOMA INTL,DHC8 DASH 8,,2000-12-02,HORIZON AIR,워싱턴,착륙,작다,흰점찌르레기,새벽,0,0,0,
MINETA SAN JOSE INTL,MD-82,,2000-12-02,AMERICAN AIRLINES,켈리포니아,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,130
SAN FRANCISCO INTL ARPT,EMB-120,,2000-12-03,SKYWEST AIRLINES,켈리포니아,상승,중간,알 수 없는 새 - 중간,낮,0,0,0,
METRO OAKLAND INTL,B-737-300,,2000-12-03,SOUTHWEST AIRLINES,켈리포니아,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,135
LOUISVILLE INTL ARPT,B-757-200,,2000-12-03,UPS AIRLINES,켄터키,상승,중간,알 수 없는 새 - 중간,밤,0,0,0,180
RONALD REAGAN WASHINGTON NATL,B-757-200,,2000-12-05,AMERICAN AIRLINES,워싱턴 DC,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,175
SACRAMENTO INTL,MD-80,소소한,2000-12-06,ALASKA AIRLINES,켈리포니아,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,210
LOS ANGELES INTL,B-737-200,,2000-12-06,AMERICA WEST AIRLINES,켈리포니아,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,170
LOGAN INTL,SAAB-340,,2000-12-07,AMERICAN EAGLE AIRLINES,메사추세츠,착륙,작다,알 수 없는 새 - 작음,낮,0,0,0,120
DALLAS/FORT WORTH INTL ARPT,B-757-200,소소한,2000-12-09,UPS AIRLINES,텍사스,이륙,중간,붉은꼬리매,낮,0,0,0,
SACRAMENTO INTL,B-737-800,,2000-12-09,DELTA AIR LINES,켈리포니아,상승,중간,알 수 없는 새 - 중간,낮,0,0,0,
AUSTIN-BERGSTROM INTL,B-737-300,,2000-12-09,UNITED AIRLINES,텍사스,이륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
MEMPHIS INTL,A-319,,2000-12-11,NORTHWEST AIRLINES,테네시,진입,크다,알 수 없는 새 - 큼,밤,0,0,0,180
WASHINGTON DULLES INTL ARPT,BA-41 JETSTR,,2000-12-11,ATLANTIC COAST AIRLINES,워싱턴 DC,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,130
SAN FRANCISCO INTL ARPT,EMB-120,,2000-12-11,SKYWEST AIRLINES,켈리포니아,진입,작다,킬디어,밤,0,0,0,120
CHARLESTON AFB/INTL ARPT,C-17A,,2000-12-12,MILITARY,사우스 캐롤라이나,진입,중간,알 수 없는 새/박쥐,낮,0,0,0,130
PORTLAND INTL (OR),MD-80,,2000-12-12,ALASKA AIRLINES,오리건,착륙,작다,우는비둘기,새벽,0,0,0,
SAN FRANCISCO INTL ARPT,A-320,소소한,2000-12-12,AMERICA WEST AIRLINES,켈리포니아,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,140
SACRAMENTO INTL,EMB-120,,2000-12-13,SKYWEST AIRLINES,켈리포니아,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,
CINCINNATI/NORTHERN KENTUCKY INTL ARPT,CL-RJ100/200,중간,2000-12-13,COMAIR AIRLINES,켄터키,상승,중간,알 수 없는 새 - 중간,밤,0,0,0,170
LIHUE ARPT,AEROS 350,,2000-12-14,BUSINESS,하와이,하강,중간,알 수 없는 새 - 중간,낮,0,0,0,
CHARLESTON AFB/INTL ARPT,C-17A,,2000-12-15,MILITARY,사우스 캐롤라이나,진입,중간,알 수 없는 새/박쥐,낮,0,0,0,0
GREATER PITTSBURGH,DORNIER 328,,2000-12-15,PSA AIRLINES,펜실베니아,착륙,작다,우는비둘기,낮,0,0,0,115
TETERBORO AIRPORT,BE-300 KING,소소한,2000-12-16,BUSINESS,뉴저지,상승,중간,붉은꼬리매,낮,0,0,0,110
LOGAN INTL,B-757-200,,2000-12-16,AMERICAN AIRLINES,메사추세츠,진입,중간,재갈매기,황혼,0,0,0,125
MEMPHIS INTL,AVRO RJ 85,엄청난,2000-12-17,MESABA AIRLINES,테네시,상승,크다,알 수 없는 새 - 큼,낮,0,0,0,235
KANSAS CITY INTL,DC-9-50,,2000-12-17,NORTHWEST AIRLINES,미주리,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,160
SACRAMENTO INTL,B-737-300,소소한,2000-12-18,AMERICA WEST AIRLINES,켈리포니아,상승,크다,알 수 없는 새 - 큼,밤,0,0,0,210
DALLAS/FORT WORTH INTL ARPT,B-757-200,중간,2000-12-19,UPS AIRLINES,텍사스,이륙,중간,붉은꼬리매,낮,0,0,0,
DALLAS/FORT WORTH INTL ARPT,FOKKER F100,,2000-12-19,AMERICAN AIRLINES,텍사스,이륙,작다,흰점찌르레기,낮,0,0,0,140
CLEVELAND-HOPKINS INTL ARPT,B-737,,2000-12-20,CONTINENTAL AIRLINES,오하이오,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
TETERBORO AIRPORT,LEARJET-35,,2000-12-23,BUSINESS,뉴저지,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,
SACRAMENTO INTL,EMB-120,,2000-12-23,SKYWEST AIRLINES,켈리포니아,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
CHARLOTTE/DOUGLAS INTL ARPT,B-737-300,,2000-12-23,US AIRWAYS*,노스 캐롤라이나,착륙,작다,비둘기,낮,0,0,0,90
DALLAS/FORT WORTH INTL ARPT,SAAB-340,,2000-12-25,AMERICAN EAGLE AIRLINES,텍사스,착륙,중간,북미갈매기,낮,0,0,0,
DALLAS/FORT WORTH INTL ARPT,B-737-200,,2000-12-25,DELTA AIR LINES,텍사스,이륙,중간,알 수 없는 새 - 중간,낮,0,0,0,126
RONALD REAGAN WASHINGTON NATL,FOKKER F100,,2000-12-26,AMERICAN AIRLINES,워싱턴 DC,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,140
PORTLAND INTL (OR),B-737,,2000-12-26,ALASKA AIRLINES,오리건,이륙,작다,원숭이올빼미,밤,0,0,0,
SACRAMENTO INTL,C-130H,,2000-12-27,MILITARY,켈리포니아,진입,크다,알 수 없는 새 - 큼,밤,0,0,0,170
DENVER INTL AIRPORT,B-737-300,,2000-12-28,UNITED AIRLINES,콜로라도,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,
DENVER INTL AIRPORT,B-757-200,,2000-12-28,UPS AIRLINES,콜로라도,이륙,작다,알 수 없는 새 - 작음,밤,0,0,0,
MEMPHIS INTL,DC-9-30,,2000-12-30,NORTHWEST AIRLINES,테네시,착륙,중간,붉은꼬리매,낮,0,0,0,140
LAGUARDIA NY,MD-88,,2001-01-01,DELTA AIR LINES,뉴욕,이륙,크다,알 수 없는 새 - 큼,낮,0,0,0,130
NEW ORLEANS INTL,B-737-200,,2001-01-02,US AIRWAYS*,루이지애나,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,250
DALLAS/FORT WORTH INTL ARPT,MD-80,,2001-01-02,AMERICAN AIRLINES,텍사스,이륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
DALLAS/FORT WORTH INTL ARPT,MD-80,,2001-01-02,AMERICAN AIRLINES,텍사스,하강,중간,알 수 없는 새 - 중간,밤,0,0,0,210
SALT LAKE CITY INTL,B-737-300,,2001-01-02,DELTA AIR LINES,유나,착륙,작다,알 수 없는 새 - 작음,낮,0,0,0,
NEWARK LIBERTY INTL ARPT,DC-9-30,,2001-01-02,US AIRWAYS*,뉴저지,이륙,작다,알 수 없는 새 - 작음,황혼,0,0,0,145
CHARLOTTE/DOUGLAS INTL ARPT,B-737-400,,2001-01-03,US AIRWAYS*,노스 캐롤라이나,이륙,작다,알 수 없는 새 - 작음,황혼,0,0,0,135
CHARLESTON AFB/INTL ARPT,C-17A,,2001-01-05,MILITARY,사우스 캐롤라이나,상승,중간,알 수 없는 새/박쥐,낮,0,0,0,180
CHARLOTTE/DOUGLAS INTL ARPT,B-737-300,소소한,2001-01-05,US AIRWAYS*,노스 캐롤라이나,진입,중간,알 수 없는 새 - 중간,황혼,0,0,0,140
SALT LAKE CITY INTL,EMB-120,,2001-01-06,SKYWEST AIRLINES,유나,착륙,중간,알 수 없는 새 - 중간,새벽,0,0,0,
SAN FRANCISCO INTL ARPT,EMB-120,,2001-01-06,SKYWEST AIRLINES,켈리포니아,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,130
DALLAS/FORT WORTH INTL ARPT,MD-80,,2001-01-07,AMERICAN AIRLINES,텍사스,착륙,크다,코요테,밤,0,0,0,
SACRAMENTO INTL,B-737-300,,2001-01-08,DELTA AIR LINES,켈리포니아,착륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
METRO OAKLAND INTL,AEROS 350,,2001-01-08,BUSINESS,켈리포니아,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
PHOENIX SKY HARBOR,B-737-400,,2001-01-09,ALASKA AIRLINES,아리조나,착륙,작다,해변종다리,낮,0,0,0,
PHOENIX SKY HARBOR,B-737,,2001-01-10,ALASKA AIRLINES,아리조나,착륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
RONALD REAGAN WASHINGTON NATL,A-320,,2001-01-10,AMERICA WEST AIRLINES,워싱턴 DC,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,160
GREATER PITTSBURGH,SAAB-340,,2001-01-10,CHAUTAUQUA AIRLINES,펜실베니아,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,130
HONOLULU INTL ARPT,DC-10-10,,2001-01-11,HAWAIIAN AIR,하와이,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,135
SACRAMENTO INTL,KC-135E,,2001-01-12,MILITARY,켈리포니아,이륙,중간,알 수 없는 새/박쥐,낮,0,0,0,145
DALLAS/FORT WORTH INTL ARPT,MD-80,,2001-01-13,AMERICAN AIRLINES,텍사스,이륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
LIHUE ARPT,DC-9-50,,2001-01-13,HAWAIIAN AIR,하와이,착륙,작다,알 수 없는 새 - 작음,낮,0,0,0,110
GREATER PITTSBURGH,DORNIER 328,,2001-01-14,PSA AIRLINES,펜실베니아,진입,중간,알 수 없는 새 - 중간,황혼,0,0,0,145
LAMBERT-ST LOUIS INTL,MD-83,,2001-01-15,TRANS WORLD AIRLINES,미주리,착륙,중간,알 수 없는 새 - 중간,새벽,0,0,0,100
PORT COLUMBUS INTL,DC-9,,2001-01-15,US AIRWAYS*,오하이오,상승,중간,알 수 없는 새 - 중간,황혼,0,0,0,200
SACRAMENTO INTL,B-737-700,,2001-01-15,SOUTHWEST AIRLINES,켈리포니아,착륙,작다,비둘기,낮,0,0,0,120
METRO OAKLAND INTL,B-767,,2001-01-16,UPS AIRLINES,켈리포니아,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,120
CHARLESTON AFB/INTL ARPT,C-17A,,2001-01-16,MILITARY,사우스 캐롤라이나,진입,중간,알 수 없는 새/박쥐,낮,0,0,0,125
LIHUE ARPT,DC-9-50,,2001-01-16,HAWAIIAN AIR,하와이,이륙,작다,검은가슴물떼새,낮,0,0,0,90
BALTIMORE WASH INTL,B-737-300,,2001-01-16,SOUTHWEST AIRLINES,메릴랜드,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,180
SACRAMENTO INTL,B-737-300,,2001-01-17,SOUTHWEST AIRLINES,켈리포니아,상승,중간,알 수 없는 새 - 중간,황혼,0,0,0,220
DENVER INTL AIRPORT,B-737-300,,2001-01-18,UNITED AIRLINES,콜로라도,이륙,중간,알 수 없는 새 - 중간,밤,0,0,0,
SACRAMENTO INTL,C-130E,,2001-01-18,MILITARY,켈리포니아,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,150
SAN FRANCISCO INTL ARPT,B-757-200,,2001-01-20,UNITED AIRLINES,켈리포니아,이륙,작다,알 수 없는 새 - 작음,낮,0,0,0,
SACRAMENTO INTL,MD-82,소소한,2001-01-21,AMERICAN AIRLINES,켈리포니아,진입,크다,알 수 없는 새 - 큼,황혼,0,0,0,180
PORTLAND INTL (OR),MD-11,엄청난,2001-01-21,DELTA AIR LINES,오리건,이륙,중간,재갈매기,낮,0,0,0,167
CINCINNATI/NORTHERN KENTUCKY INTL ARPT,CL-RJ100/200,,2001-01-21,COMAIR AIRLINES,켄터키,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,
LAMBERT-ST LOUIS INTL,MD-82,엄청난,2001-01-23,TRANS WORLD AIRLINES,미주리,상승,크다,캐나다 거위,밤,0,29273,29273,250
SAN ANTONIO INTL,MD-80,,2001-01-24,CONTINENTAL AIRLINES,텍사스,착륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
PHILADELPHIA INTL,B-737-300,,2001-01-24,US AIRWAYS*,펜실베니아,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,145
LAMBERT-ST LOUIS INTL,FOKKER F100,,2001-01-25,AMERICAN AIRLINES,미주리,이륙,작다,비둘기,새벽,0,0,0,
PHOENIX SKY HARBOR,B-737,,2001-01-26,UNITED AIRLINES,아리조나,착륙,중간,알 수 없는 새 - 중간,밤,0,0,0,
CHICAGO O'HARE INTL ARPT,B-737-300,,2001-01-27,UNITED AIRLINES,일리노이,착륙,크다,코요테,밤,0,0,0,
SACRAMENTO INTL,B-737-300,엄청난,2001-01-28,UNITED AIRLINES,켈리포니아,상승,중간,알 수 없는 새 - 중간,새벽,0,0,0,190
CHARLESTON AFB/INTL ARPT,C-17A,,2001-01-28,MILITARY,사우스 캐롤라이나,진입,중간,알 수 없는 새/박쥐,낮,0,0,0,130
GEORGE BUSH INTERCONTINENTAL,MD-80,,2001-01-28,AMERICAN AIRLINES,텍사스,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,138
SALT LAKE CITY INTL,CL-RJ100/200,,2001-01-29,SKYWEST AIRLINES,유나,착륙,작다,해변종다리,낮,0,0,0,
HOUSTON-HOBBY,MD-82,,2001-01-30,AMERICAN AIRLINES,텍사스,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,140
BALTIMORE WASH INTL,B-737-200,,2001-01-31,US AIRWAYS*,메릴랜드,진입,작다,알 수 없는 새 - 작음,새벽,0,0,0,120
SAN FRANCISCO INTL ARPT,B-747-400,,2001-02-01,UNITED AIRLINES,켈리포니아,이륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
SAN FRANCISCO INTL ARPT,A-320,,2001-02-01,AMERICA WEST AIRLINES,켈리포니아,진입,작다,알 수 없는 새 - 작음,밤,195,0,195,130
FORT LAUDERDALE/HOLLYWOOD INTL,B-737-400,중간,2001-02-02,US AIRWAYS*,플로리다,이륙,중간,알 수 없는 새 - 중간,새벽,0,0,0,140
LAMBERT-ST LOUIS INTL,DC-9-30,소소한,2001-02-02,TRANS WORLD AIRLINES,미주리,진입,중간,알 수 없는 새 - 중간,새벽,0,0,0,130
LAMBERT-ST LOUIS INTL,DC-9-30,,2001-02-02,BUSINESS,미주리,진입,중간,알 수 없는 새 - 중간,새벽,0,0,0,130
RONALD REAGAN WASHINGTON NATL,B-737-400,엄청난,2001-02-02,US AIRWAYS*,워싱턴 DC,진입,중간,북미갈매기,밤,0,0,0,140
NEW ORLEANS INTL,MD-82,,2001-02-02,AMERICAN AIRLINES,루이지애나,진입,작다,알 수 없는 새 - 작음,황혼,0,0,0,130
LAGUARDIA NY,B-727-200,,2001-02-04,UNITED AIRLINES,뉴욕,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
DALLAS/FORT WORTH INTL ARPT,B-757-200,,2001-02-04,AMERICAN AIRLINES,텍사스,상승,작다,흰점찌르레기,낮,0,0,0,
LAMBERT-ST LOUIS INTL,MD-82,,2001-02-05,AMERICAN AIRLINES,미주리,진입,크다,캐나다 거위,밤,0,0,0,128
SACRAMENTO INTL,MD-80,,2001-02-05,AMERICAN AIRLINES,켈리포니아,이륙,중간,알 수 없는 새 - 중간,밤,0,0,0,
NEW ORLEANS INTL,MD-80,,2001-02-06,AMERICAN AIRLINES,루이지애나,상승,중간,알 수 없는 새 - 중간,밤,0,0,0,250
JOHN F KENNEDY INTL,A-320,,2001-02-06,JETBLUE AIRWAYS,뉴욕,착륙,작다,해변종다리,낮,0,0,0,
CHARLESTON AFB/INTL ARPT,C-17A,,2001-02-07,MILITARY,사우스 캐롤라이나,이륙,중간,알 수 없는 새/박쥐,낮,0,0,0,80
CHARLESTON AFB/INTL ARPT,C-17A,,2001-02-07,MILITARY,사우스 캐롤라이나,상승,중간,알 수 없는 새/박쥐,황혼,0,0,0,130
AUSTIN-BERGSTROM INTL,B-737-300,엄청난,2001-02-09,AMERICA WEST AIRLINES,텍사스,상승,중간,알 수 없는 새 - 중간,황혼,0,0,0,
LIHUE ARPT,B-737-200,,2001-02-10,ALOHA AIRLINES,하와이,이륙,작다,들종다리,낮,0,0,0,
LIHUE ARPT,DC-9-50,,2001-02-10,HAWAIIAN AIR,하와이,이륙,작다,알 수 없는 새 - 작음,황혼,0,0,0,90
SACRAMENTO INTL,BE-90  KING,,2001-02-12,JAPAN AIRLINES,켈리포니아,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,130
LOUISVILLE INTL ARPT,B-727,,2001-02-12,UPS AIRLINES,켄터키,상승,작다,검은가슴띠초원종다리,낮,0,0,0,160
SALT LAKE CITY INTL,RKWL SABRLNR,,2001-02-12,BUSINESS,유나,착륙,작다,알 수 없는 새 - 작음,낮,0,0,0,100
SALT LAKE CITY INTL,B-737-300,,2001-02-12,SOUTHWEST AIRLINES,유나,착륙,작다,알 수 없는 새 - 작음,낮,0,0,0,
DALLAS/FORT WORTH INTL ARPT,MD-80,,2001-02-14,AMERICAN AIRLINES,텍사스,착륙,작다,알 수 없는 새 - 작음,낮,0,0,0,100
LIHUE ARPT,B-737-200,,2001-02-15,ALOHA AIRLINES,하와이,착륙,작다,들종다리,낮,0,0,0,
