Effect Amount of damage,Flight Date,Phase of flight,Wildlife Size,Time of day,Cost Other,Cost Repair,Cost Total $,Speed IAS in knots
None,2002.4.1,Approach,Medium,Night,0,0,0,160
None,2002.4.1,Take-off run,Medium,Night,0,0,0,
None,2002.4.1,Approach,Small,Day,0,0,0,140
None,2002.4.1,Climb,Small,Day,0,0,0,150
None,2002.4.1,Approach,Small,Night,0,0,0,135
None,2002.4.1,Approach,Small,Night,0,0,0,165
None,2002.4.1,Climb,Small,Night,0,0,0,220
None,2002.4.2,Climb,Medium,Day,0,0,0,
Minor,2002.4.2,Climb,Medium,Dusk,2535,21552,24087,165
None,2002.4.2,Approach,Small,Dawn,0,0,0,135
None,2002.4.2,Landing Roll,Small,Day,0,0,0,
None,2002.4.2,Take-off run,Small,Day,0,0,0,
None,2002.4.3,Take-off run,Medium,Day,0,0,0,130
None,2002.4.3,Approach,Small,Dawn,0,0,0,
None,2002.4.3,Approach,Small,Day,0,0,0,170
None,2002.4.3,Take-off run,Small,Day,0,0,0,140
Substantial,2002.4.3,Climb,Small,Night,0,0,0,
Substantial,2002.4.4,Climb,Medium,Night,0,0,0,
Medium,2002.4.4,Approach,Medium,Night,0,0,0,
None,2002.4.4,Approach,Medium,Night,0,0,0,
None,2002.4.4,Climb,Small,Night,0,0,0,200
None,2002.4.6,Climb,Medium,Dusk,0,0,0,230
None,2002.4.6,Approach,Small,Day,0,0,0,145
Minor,2002.4.7,Climb,Large,Dusk,0,0,0,
None,2002.4.7,Approach,Medium,Day,0,0,0,135
None,2002.4.7,Landing Roll,Medium,Dusk,0,0,0,
Medium,2002.4.8,Climb,Medium,Night,0,0,0,250
None,2002.4.8,Take-off run,Medium,Night,0,0,0,160
None,2002.4.9,Approach,Small,Night,0,0,0,131
None,2002.4.9,Climb,Small,Night,0,0,0,135
None,2002.4.10,Approach,Medium,Night,0,0,0,120
None,2002.4.10,Landing Roll,Small,Dawn,0,0,0,
None,2002.4.10,Climb,Small,Day,0,0,0,250
None,2002.4.10,Take-off run,Small,Day,0,0,0,
None,2002.4.11,Climb,Medium,Day,0,0,0,
None,2002.4.11,Climb,Small,Day,0,0,0,200
None,2002.4.12,Take-off run,Medium,Day,0,0,0,120
None,2002.4.12,Landing Roll,Small,Day,0,0,0,
None,2002.4.12,Approach,Small,Night,0,0,0,140
None,2002.4.13,Take-off run,Small,Day,0,0,0,100
Minor,2002.4.14,Approach,Medium,Night,0,0,0,240
None,2002.4.14,Descent,Medium,Night,0,0,0,250
Medium,2002.4.14,Approach,Small,Night,0,0,0,140
None,2002.4.14,Approach,Small,Night,0,0,0,210
None,2002.4.14,Approach,Small,Night,0,0,0,140
None,2002.4.15,Landing Roll,Medium,Day,0,0,0,130
None,2002.4.15,Descent,Medium,Night,0,0,0,240
None,2002.4.15,Approach,Small,Dawn,0,0,0,
None,2002.4.15,Approach,Small,Day,0,0,0,130
Minor,2002.4.16,Approach,Medium,Night,0,0,0,240
None,2002.4.16,Descent,Small,Day,0,0,0,210
None,2002.4.16,Landing Roll,Small,Day,0,0,0,
None,2002.4.16,Approach,Small,Night,0,0,0,150
None,2002.4.16,Approach,Small,Night,0,0,0,155
None,2002.4.16,Approach,Small,Night,0,0,0,125
None,2002.4.17,Approach,Small,Night,0,0,0,200
None,2002.4.17,Approach,Small,Night,0,0,0,130
None,2002.4.18,Approach,Medium,Night,0,0,0,
None,2002.4.18,Landing Roll,Small,Day,0,0,0,
None,2002.4.19,Climb,Small,Day,0,0,0,120
None,2002.4.20,Approach,Medium,Dusk,0,0,0,135
None,2002.4.20,Approach,Medium,Night,0,0,0,140
Medium,2002.4.21,Approach,Large,Day,0,0,0,126
None,2002.4.21,Take-off run,Medium,Day,0,0,0,
None,2002.4.22,Landing Roll,Medium,Night,0,0,0,
None,2002.4.22,Approach,Small,Night,0,0,0,180
None,2002.4.22,Descent,Small,Night,0,0,0,
Minor,2002.4.23,Take-off run,Medium,Day,0,317,317,180
None,2002.4.23,Approach,Small,Day,0,0,0,
None,2002.4.23,Climb,Small,Day,0,0,0,170
None,2002.4.23,Landing Roll,Small,Day,0,0,0,
None,2002.4.23,Climb,Small,Dusk,0,0,0,150
None,2002.4.23,Approach,Small,Night,0,0,0,180
None,2002.4.23,Approach,Small,Night,0,0,0,180
None,2002.4.24,Approach,Medium,Night,0,0,0,180
None,2002.4.24,Approach,Medium,Night,0,0,0,175
None,2002.4.24,Climb,Medium,Night,0,0,0,270
None,2002.4.24,Approach,Small,Day,0,0,0,132
None,2002.4.24,Approach,Small,Night,0,0,0,180
None,2002.4.25,Landing Roll,Medium,Day,0,0,0,100
None,2002.4.25,Approach,Medium,Night,0,0,0,
None,2002.4.25,Approach,Small,Day,0,0,0,
None,2002.4.25,Approach,Small,Day,0,0,0,135
None,2002.4.25,Landing Roll,Small,Dusk,0,0,0,60
None,2002.4.25,Climb,Small,Night,0,0,0,230
Medium,2002.4.26,Climb,Small,Day,0,0,0,140
None,2002.4.26,Climb,Small,Day,0,0,0,
Medium,2002.4.27,Approach,Large,Day,0,0,0,170
None,2002.4.27,Take-off run,Small,Day,0,0,0,180
None,2002.4.27,Descent,Small,Night,0,0,0,210
None,2002.4.28,Approach,Small,Day,0,0,0,
None,2002.4.28,Approach,Small,Day,0,0,0,145
None,2002.4.28,Approach,Small,Day,0,0,0,245
None,2002.4.28,Climb,Small,Day,0,0,0,180
None,2002.4.29,Approach,Small,Day,0,0,0,
None,2002.4.29,Approach,Small,Night,0,0,0,
None,2002.4.30,Approach,Medium,Day,0,0,0,150
None,2002.4.30,Approach,Medium,Night,0,0,0,
None,2002.4.30,Descent,Medium,Night,0,0,0,250
None,2002.4.30,Landing Roll,Small,Dawn,0,0,0,100
None,2002.4.30,Approach,Small,Day,0,0,0,
None,2002.4.30,Climb,Small,Day,0,0,0,160
None,2002.5.1,Approach,Medium,Day,0,0,0,
None,2002.5.1,Approach,Medium,Night,0,0,0,210
None,2002.5.1,Approach,Medium,Night,0,0,0,170
None,2002.5.1,Approach,Medium,Night,0,0,0,
None,2002.5.1,Climb,Medium,Night,0,0,0,220
None,2002.5.1,Approach,Small,Day,0,0,0,230
Minor,2002.5.1,Approach,Small,Night,0,0,0,240
None,2002.5.1,Approach,Small,Night,0,0,0,140
None,2002.5.2,Approach,Medium,Day,0,0,0,230
None,2002.5.2,Climb,Medium,Night,0,0,0,
None,2002.5.2,Descent,Medium,Night,0,0,0,
None,2002.5.2,Approach,Small,Dawn,0,0,0,
None,2002.5.2,Take-off run,Small,Day,0,0,0,140
None,2002.5.2,Approach,Small,Night,0,0,0,150
None,2002.5.3,Approach,Medium,Day,0,0,0,140
None,2002.5.3,Climb,Medium,Day,0,0,0,85
None,2002.5.3,Landing Roll,Medium,Day,0,0,0,110
None,2002.5.3,Climb,Medium,Night,0,0,0,
None,2002.5.3,Approach,Small,Day,0,0,0,145
None,2002.5.3,Climb,Small,Day,0,0,0,
None,2002.5.3,Take-off run,Small,Day,0,0,0,150
None,2002.5.3,Approach,Small,Night,0,0,0,
None,2002.5.4,Descent,Medium,Dusk,0,0,0,230
None,2002.5.4,Approach,Small,Day,0,0,0,165
None,2002.5.4,Approach,Small,Night,0,0,0,140
None,2002.5.5,Climb,Large,Night,0,0,0,
None,2002.5.5,Descent,Medium,Day,0,0,0,210
None,2002.5.5,Approach,Medium,Night,0,0,0,
None,2002.5.5,Take-off run,Small,Day,0,0,0,
None,2002.5.5,Approach,Small,Night,0,0,0,200
None,2002.5.5,Approach,Small,Night,0,0,0,180
None,2002.5.6,Climb,Small,Day,0,0,0,170
None,2002.5.6,Landing Roll,Small,Day,0,0,0,130
None,2002.5.7,Take-off run,Medium,Dawn,0,0,0,
None,2002.5.7,Take-off run,Medium,Day,0,0,0,140
None,2002.5.7,Approach,Medium,Night,0,0,0,
None,2002.5.7,Descent,Medium,Night,0,0,0,
None,2002.5.7,Approach,Small,Day,0,0,0,160
None,2002.5.7,Take-off run,Small,Day,0,0,0,135
None,2002.5.7,Take-off run,Small,Day,0,0,0,
None,2002.5.8,Climb,Medium,Day,0,0,0,
None,2002.5.8,Climb,Medium,Day,0,0,0,210
None,2002.5.8,Approach,Medium,Night,0,0,0,
None,2002.5.8,Approach,Small,Day,0,0,0,
None,2002.5.8,Climb,Small,Day,0,0,0,60
None,2002.5.8,Approach,Small,Night,0,0,0,250
Minor,2002.5.9,Climb,Medium,Night,0,0,0,250
None,2002.5.9,Approach,Medium,Night,0,0,0,
None,2002.5.9,Descent,Medium,Night,0,0,0,160
None,2002.5.9,Approach,Small,Day,0,0,0,120
None,2002.5.9,Take-off run,Small,Day,0,0,0,110
None,2002.5.9,Approach,Small,Night,0,0,0,122
None,2002.5.9,Climb,Small,Night,0,0,0,210
Minor,2002.5.10,Climb,Medium,Dawn,0,0,0,143
None,2002.5.10,Landing Roll,Medium,Dusk,0,0,0,
None,2002.5.10,Approach,Medium,Night,0,0,0,145
None,2002.5.10,Descent,Medium,Night,0,0,0,250
None,2002.5.10,Approach,Small,Day,0,0,0,180
None,2002.5.11,Landing Roll,Medium,Day,0,0,0,110
None,2002.5.11,Approach,Small,Day,0,0,0,124
None,2002.5.11,Approach,Small,Day,0,0,0,140
None,2002.5.12,Landing Roll,Medium,Day,0,0,0,130
None,2002.5.12,Take-off run,Medium,Day,0,0,0,
None,2002.5.12,Take-off run,Medium,Day,0,0,0,135
Substantial,2002.5.12,Take-off run,Small,Day,0,0,0,110
None,2002.5.12,Approach,Small,Day,0,0,0,130
None,2002.5.12,Climb,Small,Day,0,0,0,
None,2002.5.12,Landing Roll,Small,Day,0,0,0,140
None,2002.5.13,Parked,Medium,Dawn,0,0,0,0
None,2002.5.13,Approach,Small,Day,0,0,0,135
None,2002.5.13,Approach,Small,Night,0,0,0,250
None,2002.5.13,Approach,Small,Night,0,0,0,180
None,2002.5.13,Descent,Small,Night,0,0,0,230
None,2002.5.13,Take-off run,Small,Night,0,0,0,116
None,2002.5.14,Climb,Medium,Day,0,0,0,
None,2002.5.14,Approach,Medium,Night,0,0,0,
None,2002.5.14,Climb,Small,Dawn,0,0,0,190
None,2002.5.14,Take-off run,Small,Day,0,0,0,140
None,2002.5.14,Approach,Small,Night,0,0,0,190
None,2002.5.15,Approach,Medium,Day,0,0,0,130
None,2002.5.15,Approach,Medium,Night,0,0,0,
None,2002.5.15,Climb,Medium,Night,0,0,0,
None,2002.5.15,Approach,Small,Day,0,0,0,
None,2002.5.15,Approach,Small,Night,0,0,0,230
None,2002.5.16,Landing Roll,Large,Dawn,0,0,0,
None,2002.5.16,Approach,Medium,Night,0,0,0,200
None,2002.5.16,Climb,Medium,Night,0,0,0,
None,2002.5.16,Approach,Small,Day,0,0,0,
None,2002.5.16,Approach,Small,Day,0,0,0,235
None,2002.5.16,Approach,Small,Night,0,0,0,140
None,2002.5.16,Approach,Small,Night,0,0,0,160
None,2002.5.16,Approach,Small,Night,0,0,0,134
None,2002.5.16,Approach,Small,Night,0,0,0,130
None,2002.5.17,Approach,Medium,Dawn,0,0,0,
None,2002.5.17,Take-off run,Medium,Day,0,0,0,
None,2002.5.17,Descent,Medium,Night,0,0,0,
None,2002.5.17,Take-off run,Small,Dawn,0,0,0,110
None,2002.5.18,Approach,Medium,Night,0,0,0,
None,2002.5.18,Approach,Small,Night,0,0,0,160
None,2002.5.19,Approach,Small,Day,0,0,0,140
None,2002.5.19,Approach,Small,Day,0,0,0,135
None,2002.5.19,Landing Roll,Small,Day,0,0,0,
None,2002.5.19,Take-off run,Small,Day,0,0,0,107
None,2002.5.19,Approach,Small,Night,0,0,0,
None,2002.5.19,Approach,Small,Night,0,0,0,210
None,2002.5.19,Climb,Small,Night,0,0,0,150
None,2002.5.19,Climb,Small,Night,0,0,0,240
None,2002.5.19,Landing Roll,Small,Night,0,0,0,
None,2002.5.20,Landing Roll,Medium,Day,0,0,0,135
None,2002.5.20,Approach,Medium,Night,0,0,0,
None,2002.5.20,Descent,Medium,Night,0,0,0,150
None,2002.5.20,Approach,Small,Day,0,0,0,140
None,2002.5.20,Take-off run,Small,Day,0,0,0,140
None,2002.5.20,Approach,Small,Night,0,0,0,140
None,2002.5.20,Climb,Small,Night,0,0,0,200
None,2002.5.21,Approach,Small,Day,0,0,0,135
None,2002.5.21,Approach,Small,Day,0,0,0,160
None,2002.5.21,Climb,Small,Day,0,0,0,175
None,2002.5.21,Landing Roll,Small,Day,0,0,0,
None,2002.5.21,Take-off run,Small,Day,0,0,0,120
None,2002.5.21,Climb,Small,Night,0,0,0,200
None,2002.5.21,Landing Roll,Small,Night,0,0,0,130
None,2002.5.22,Approach,Medium,Night,0,0,0,130
None,2002.5.22,Climb,Small,Day,0,0,0,250
None,2002.5.22,Climb,Small,Day,0,0,0,150
None,2002.5.22,Approach,Small,Night,0,0,0,
None,2002.5.22,Approach,Small,Night,0,0,0,155
None,2002.5.22,Climb,Small,Night,0,0,0,210
None,2002.5.23,Approach,Large,Dusk,0,0,0,140
None,2002.5.23,Approach,Medium,Day,0,0,0,150
Minor,2002.5.23,Approach,Medium,Dusk,0,0,0,137
None,2002.5.23,Approach,Small,Dawn,0,0,0,210
None,2002.5.23,Landing Roll,Small,Day,0,0,0,
None,2002.5.24,Approach,Medium,Night,0,0,0,
None,2002.5.24,Approach,Medium,Night,0,0,0,250
None,2002.5.24,Approach,Small,Day,0,0,0,
None,2002.5.24,Take-off run,Small,Day,0,0,0,120
None,2002.5.24,Take-off run,Small,Day,0,0,0,120
None,2002.5.25,Climb,Medium,Day,0,0,0,
None,2002.5.25,Descent,Medium,Night,0,0,0,250
None,2002.5.25,Landing Roll,Small,Day,0,0,0,110
None,2002.5.26,Approach,Small,Night,0,0,0,135
None,2002.5.27,Climb,Small,Day,0,0,0,120
None,2002.5.27,Landing Roll,Small,Day,0,0,0,
None,2002.5.27,Descent,Small,Night,0,0,0,240
None,2002.5.28,Approach,Medium,Day,0,0,0,130
None,2002.5.28,Climb,Medium,Day,0,0,0,167
Medium,2002.5.28,Climb,Medium,Night,0,0,0,
None,2002.5.28,Approach,Small,Day,0,0,0,130
None,2002.5.29,Landing Roll,Large,Dusk,0,0,0,
None,2002.5.29,Approach,Large,Night,0,0,0,
None,2002.5.29,Approach,Medium,Dawn,0,0,0,
None,2002.5.29,Approach,Medium,Day,0,0,0,170
None,2002.5.29,Climb,Small,Night,0,0,0,220
None,2002.5.30,Take-off run,Medium,Day,0,0,0,
None,2002.5.30,Approach,Medium,Night,0,0,0,180
None,2002.5.30,Approach,Medium,Night,0,0,0,
None,2002.5.30,Approach,Medium,Night,0,0,0,250
None,2002.5.30,Take-off run,Small,Day,0,0,0,
Substantial,2002.5.31,Take-off run,Medium,Day,0,0,0,140
None,2002.5.31,Approach,Medium,Day,0,0,0,120
None,2002.5.31,Approach,Medium,Night,0,0,0,
None,2002.5.31,Climb,Small,Day,0,0,0,190
None,2002.6.1,Take-off run,Medium,Day,0,0,0,
None,2002.6.1,Take-off run,Small,Day,0,0,0,
None,2002.6.1,Take-off run,Small,Day,0,0,0,80
None,2002.6.1,Take-off run,Small,Day,0,0,0,110
None,2002.6.2,Climb,Small,Day,0,0,0,120
None,2002.6.2,Take-off run,Small,Day,0,0,0,
None,2002.6.2,Approach,Small,Night,0,0,0,140
None,2002.6.3,Approach,Small,Day,0,0,0,110
None,2002.6.4,Descent,Medium,Night,0,0,0,
None,2002.6.4,Climb,Small,Day,0,0,0,150
None,2002.6.4,Take-off run,Small,Day,0,0,0,
Medium,2002.6.5,Approach,Large,Day,0,0,0,150
None,2002.6.5,Approach,Medium,Dusk,0,0,0,130
None,2002.6.6,Climb,Small,Night,0,0,0,150
None,2002.6.7,Approach,Small,Day,0,0,0,140
None,2002.6.7,Take-off run,Small,Day,0,0,0,
None,2002.6.7,Take-off run,Small,Day,0,0,0,150
None,2002.6.7,Approach,Small,Night,0,0,0,
None,2002.6.8,Approach,Medium,Day,0,0,0,
None,2002.6.8,Climb,Medium,Day,0,0,0,150
None,2002.6.8,Landing Roll,Medium,Day,0,0,0,
None,2002.6.8,Descent,Medium,Night,0,0,0,
Minor,2002.6.8,Climb,Small,Day,0,0,0,
None,2002.6.8,Approach,Small,Day,0,0,0,150
None,2002.6.8,Approach,Small,Day,0,0,0,150
None,2002.6.9,Approach,Medium,Day,0,0,0,170
None,2002.6.9,Taxi,Small,Day,0,0,0,
Minor,2002.6.10,Approach,Medium,Day,0,0,0,
None,2002.6.10,Take-off run,Medium,Day,0,0,0,
None,2002.6.10,Take-off run,Small,Day,0,0,0,135
None,2002.6.10,Take-off run,Small,Day,0,0,0,130
None,2002.6.10,Take-off run,Small,Day,0,0,0,160
None,2002.6.11,Approach,Small,Day,0,0,0,170
None,2002.6.12,Approach,Medium,Day,0,0,0,134
None,2002.6.12,Approach,Medium,Day,0,0,0,190
None,2002.6.12,Climb,Medium,Night,0,0,0,220
None,2002.6.12,Approach,Small,Day,0,0,0,140
None,2002.6.12,Approach,Small,Day,0,0,0,130
None,2002.6.12,Landing Roll,Small,Day,0,0,0,125
None,2002.6.12,Descent,Small,Dusk,0,0,0,170
None,2002.6.13,Approach,Medium,Dawn,0,0,0,200
None,2002.6.13,Landing Roll,Small,Day,0,0,0,120
None,2002.6.14,Landing Roll,Large,Day,0,0,0,
None,2002.6.15,Landing Roll,Small,Day,0,0,0,
None,2002.6.15,Approach,Small,Dusk,0,0,0,130
None,2002.6.15,Approach,Small,Night,0,0,0,135
None,2002.6.16,Approach,Small,Dawn,0,0,0,140
None,2002.6.16,Approach,Small,Day,0,0,0,120
Minor,2002.6.17,Take-off run,Large,Day,0,0,0,120
None,2002.6.17,Landing Roll,Medium,Day,0,0,0,
None,2002.6.17,Take-off run,Medium,Day,0,0,0,
None,2002.6.17,Take-off run,Small,Day,0,0,0,115
None,2002.6.17,Approach,Small,Dusk,0,0,0,140
Substantial,2002.6.18,Approach,Large,Day,0,0,0,180
Substantial,2002.6.18,Climb,Medium,Day,0,0,0,
None,2002.6.18,Approach,Small,Day,0,0,0,
None,2002.6.18,Approach,Small,Day,0,0,0,122
None,2002.6.18,Take-off run,Small,Day,0,0,0,120
None,2002.6.19,Climb,Medium,Day,0,0,0,300
None,2002.6.19,Landing Roll,Medium,Day,0,0,0,100
None,2002.6.19,Landing Roll,Medium,Dusk,0,0,0,140
None,2002.6.19,Approach,Small,Day,0,0,0,150
None,2002.6.19,Approach,Small,Day,0,0,0,130
None,2002.6.19,Approach,Small,Day,0,0,0,120
None,2002.6.19,Landing Roll,Small,Day,0,0,0,
None,2002.6.19,Take-off run,Small,Day,0,0,0,140
None,2002.6.19,Take-off run,Small,Day,0,0,0,
None,2002.6.20,Approach,Small,Day,0,0,0,
None,2002.6.21,Climb,Small,Day,0,0,0,250
None,2002.6.21,Take-off run,Small,Day,0,0,0,
None,2002.6.22,Approach,Small,Day,0,0,0,125
None,2002.6.22,Approach,Small,Day,0,0,0,124
None,2002.6.22,Landing Roll,Small,Day,0,0,0,
None,2002.6.22,Landing Roll,Small,Day,0,0,0,
None,2002.6.22,Take-off run,Small,Dusk,0,0,0,
None,2002.6.22,Landing Roll,Small,Night,0,0,0,
None,2002.6.23,Approach,Small,Day,0,0,0,
None,2002.6.23,Climb,Small,Day,0,0,0,150
None,2002.6.23,Landing Roll,Small,Day,0,0,0,
None,2002.6.23,Landing Roll,Small,Day,0,0,0,130
None,2002.6.24,Climb,Medium,Day,0,0,0,
None,2002.6.24,Landing Roll,Medium,Day,0,0,0,
None,2002.6.24,Take-off run,Medium,Day,0,0,0,100
None,2002.6.24,Landing Roll,Medium,Dusk,0,0,0,
None,2002.6.24,Approach,Small,Day,0,0,0,130
None,2002.6.25,Landing Roll,Medium,Day,0,0,0,
None,2002.6.25,Take-off run,Medium,Day,0,0,0,135
None,2002.6.25,Landing Roll,Medium,Dusk,0,0,0,
None,2002.6.25,Climb,Small,Dawn,0,0,0,160
Substantial,2002.6.26,Take-off run,Medium,Day,0,0,0,
None,2002.6.26,Landing Roll,Medium,Day,0,0,0,
None,2002.6.26,Landing Roll,Medium,Day,0,0,0,80
None,2002.6.26,Landing Roll,Medium,Day,0,0,0,
None,2002.6.26,Take-off run,Medium,Night,0,0,0,
None,2002.6.26,Approach,Small,Day,0,0,0,
None,2002.6.26,Approach,Small,Day,0,0,0,140
None,2002.6.26,Approach,Small,Night,0,0,0,125
None,2002.6.27,Climb,Medium,Day,0,0,0,180
None,2002.6.27,Climb,Medium,Day,0,0,0,
None,2002.6.27,Approach,Small,Day,0,0,0,230
None,2002.6.27,Take-off run,Small,Night,0,0,0,140
None,2002.6.28,Approach,Small,Day,0,0,0,140
None,2002.6.28,Landing Roll,Small,Dusk,0,0,0,
None,2002.6.28,Take-off run,Small,Dusk,0,0,0,98
None,2002.6.29,Take-off run,Medium,Dawn,0,0,0,
B,2002.6.29,Take-off run,Small,Day,0,636405,636405,105
None,2002.6.30,Climb,Medium,Day,0,0,0,
None,2002.6.30,Approach,Small,Day,0,0,0,130
None,2002.6.30,Approach,Small,Day,0,0,0,135
None,2002.7.1,Climb,Medium,Dusk,0,0,0,120
None,2002.7.1,Take-off run,Small,Day,0,0,0,120
None,2002.7.2,Approach,Medium,Day,0,0,0,
None,2002.7.2,Climb,Medium,Day,0,0,0,
None,2002.7.2,Take-off run,Small,Day,0,0,0,90
None,2002.7.2,Approach,Small,Dusk,0,0,0,140
None,2002.7.2,Take-off run,Small,Dusk,0,0,0,
None,2002.7.3,Climb,Medium,Day,0,0,0,150
None,2002.7.3,Landing Roll,Medium,Day,0,0,0,
None,2002.7.3,Climb,Small,Dawn,0,0,0,150
None,2002.7.3,Approach,Small,Day,0,0,0,160
None,2002.7.3,Approach,Small,Day,0,0,0,
None,2002.7.3,Take-off run,Small,Day,0,0,0,75
None,2002.7.4,Approach,Medium,Day,0,0,0,180
None,2002.7.5,Approach,Medium,Day,0,0,0,130
None,2002.7.5,Landing Roll,Medium,Day,0,0,0,140
None,2002.7.5,Take-off run,Small,Day,0,0,0,
None,2002.7.5,Climb,Small,Dusk,0,0,0,160
None,2002.7.6,Approach,Medium,Day,0,0,0,140
None,2002.7.6,Approach,Medium,Night,0,0,0,
None,2002.7.6,Approach,Small,Day,0,0,0,130
None,2002.7.7,Approach,Medium,Day,0,0,0,105
None,2002.7.7,Climb,Medium,Day,0,0,0,
None,2002.7.7,Descent,Medium,Day,0,0,0,340
None,2002.7.7,Take-off run,Small,Day,0,0,0,147
None,2002.7.7,Approach,Small,Dusk,0,0,0,
Substantial,2002.7.8,Take-off run,Medium,Dawn,0,0,0,140
None,2002.7.8,Climb,Medium,Day,0,0,0,
None,2002.7.8,Climb,Small,Dawn,0,0,0,130
None,2002.7.8,Take-off run,Small,Day,0,0,0,
None,2002.7.8,Approach,Small,Night,0,0,0,140
None,2002.7.9,Take-off run,Medium,Day,0,0,0,
None,2002.7.9,Take-off run,Medium,Day,0,0,0,80
None,2002.7.9,Take-off run,Medium,Night,0,0,0,
None,2002.7.9,Descent,Small,Day,0,0,0,119
None,2002.7.9,Approach,Small,Night,0,0,0,
None,2002.7.10,Landing Roll,Medium,Day,0,0,0,
None,2002.7.10,Take-off run,Small,Day,0,0,0,
None,2002.7.11,Take-off run,Large,Day,0,0,0,136
Minor,2002.7.11,Approach,Medium,Day,370180,27459,397639,
None,2002.7.11,Landing Roll,Medium,Day,0,0,0,90
None,2002.7.11,Approach,Small,Day,0,0,0,
None,2002.7.11,Climb,Small,Day,0,0,0,200
None,2002.7.11,Climb,Small,Dusk,0,0,0,250
None,2002.7.11,Landing Roll,Small,Dusk,0,0,0,
None,2002.7.12,Take-off run,Small,Day,0,0,0,
None,2002.7.12,Take-off run,Small,Day,0,0,0,100
None,2002.7.13,Approach,Small,Day,0,0,0,140
None,2002.7.13,Approach,Small,Day,0,0,0,140
None,2002.7.13,Approach,Small,Day,0,0,0,170
None,2002.7.13,Take-off run,Small,Day,0,0,0,145
Minor,2002.7.14,Descent,Medium,Day,0,0,0,220
None,2002.7.14,Approach,Small,Day,0,0,0,140
None,2002.7.14,Climb,Small,Day,0,0,0,135
None,2002.7.14,Landing Roll,Small,Day,0,0,0,
None,2002.7.15,Climb,Medium,Day,0,0,0,145
None,2002.7.15,Descent,Medium,Day,0,0,0,310
None,2002.7.15,Landing Roll,Small,Dawn,0,0,0,
None,2002.7.15,Approach,Small,Day,0,0,0,
None,2002.7.15,Climb,Small,Day,0,0,0,180
None,2002.7.15,Climb,Small,Day,0,0,0,90
None,2002.7.16,Approach,Small,Day,0,0,0,130
None,2002.7.16,Approach,Small,Day,0,0,0,
None,2002.7.16,Landing Roll,Small,Day,0,0,0,100
None,2002.7.16,Take-off run,Small,Day,0,0,0,90
None,2002.7.17,Climb,Medium,Day,0,0,0,
None,2002.7.17,Approach,Small,Day,0,0,0,170
None,2002.7.17,Approach,Small,Day,0,0,0,130
None,2002.7.17,Climb,Small,Day,0,0,0,150
None,2002.7.17,Landing Roll,Small,Day,0,0,0,
None,2002.7.17,Take-off run,Small,Day,0,0,0,140
None,2002.7.18,Landing Roll,Medium,Day,0,0,0,
None,2002.7.18,Take-off run,Medium,Day,0,0,0,110
None,2002.7.18,Descent,Medium,Night,0,0,0,250
None,2002.7.18,Approach,Small,Day,0,0,0,125
None,2002.7.18,Take-off run,Small,Day,0,0,0,120
None,2002.7.19,Approach,Medium,Day,0,0,0,160
None,2002.7.19,Take-off run,Medium,Day,0,0,0,120
None,2002.7.19,Landing Roll,Small,Day,0,0,0,80
None,2002.7.19,Landing Roll,Small,Day,0,0,0,110
None,2002.7.19,Landing Roll,Small,Day,0,0,0,120
None,2002.7.19,Landing Roll,Small,Day,0,0,0,120
None,2002.7.19,Approach,Small,Dusk,0,0,0,145
None,2002.7.20,Approach,Medium,Day,0,0,0,145
None,2002.7.20,Approach,Medium,Day,0,0,0,250
None,2002.7.20,Approach,Small,Day,0,0,0,120
None,2002.7.20,Climb,Small,Day,0,0,0,250
None,2002.7.20,Climb,Small,Day,0,0,0,130
None,2002.7.20,Landing Roll,Small,Day,0,0,0,120
None,2002.7.20,Landing Roll,Small,Day,0,0,0,100
None,2002.7.21,Take-off run,Medium,Day,0,0,0,
None,2002.7.21,Take-off run,Medium,Day,0,0,0,
None,2002.7.21,Take-off run,Medium,Dusk,0,0,0,
None,2002.7.21,Climb,Small,Day,0,0,0,180
None,2002.7.22,Approach,Medium,Day,0,0,0,170
None,2002.7.22,Landing Roll,Small,Dawn,0,0,0,120
None,2002.7.22,Approach,Small,Day,0,0,0,160
None,2002.7.22,Climb,Small,Day,0,0,0,150
None,2002.7.22,Approach,Small,Night,0,0,0,130
None,2002.7.23,Approach,Medium,Day,0,0,0,
None,2002.7.23,Take-off run,Medium,Dusk,0,0,0,100
None,2002.7.23,Climb,Small,Day,0,0,0,160
None,2002.7.23,Landing Roll,Small,Day,0,0,0,120
None,2002.7.23,Landing Roll,Small,Day,0,0,0,120
None,2002.7.23,Take-off run,Small,Day,0,0,0,
None,2002.7.23,Take-off run,Small,Day,0,3803,3803,110
None,2002.7.24,Approach,Medium,Day,0,0,0,140
None,2002.7.24,Climb,Medium,Night,0,0,0,
None,2002.7.24,Descent,Medium,Night,0,0,0,220
None,2002.7.24,Take-off run,Small,Dawn,0,0,0,
None,2002.7.24,Climb,Small,Day,0,0,0,
None,2002.7.24,Descent,Small,Day,0,0,0,250
